kepid,kepoi_name,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_duration,koi_depth,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_impact,koi_model_snr,koi_steff,koi_slogg,koi_srad,ra,dec
7107802,"K02420.01","CONFIRMED",10.41728722,6.695e-05,-6.695e-05,4.125,210.4,1.64,0.24,-0.26,870.0,135.34,0.12,20.30,5557.00,4.288,1.1510,288.588350,42.605659
11807274,"K00262.01","CONFIRMED",7.81285862,2.823e-05,-2.823e-05,4.098,117.3,1.68,0.09,-0.09,1196.0,483.06,0.03,32.30,6237.00,4.136,1.5430,288.100860,50.033718
7107802,"K02420.02","CANDIDATE",5.4675514,6.16e-05,-6.16e-05,3.283,87.2,1.07,0.15,-0.17,1078.0,319.36,0.27,10.40,5557.00,4.288,1.1510,288.588350,42.605659
8838950,"K02421.01","CANDIDATE",2.27050106,1.155e-05,-1.155e-05,1.903,106.7,0.55,0.03,-0.03,903.0,157.05,0.473,15.90,4671.00,4.721,0.5280,298.419310,45.071442
8631504,"K02503.01","CONFIRMED",14.8200596,0.0001119,-0.0001119,3.902,184.9,0.96,0.06,-0.04,552.0,21.92,0.059,21.90,4825.00,4.603,0.7320,294.391050,44.762959
8110767,"K02504.01","CONFIRMED",20.49041,0.0001751,-0.0001751,4.369,661.8,2.34,0.67,-0.22,625.0,36.01,0.011,23.30,5681.00,4.524,0.9230,296.188290,43.936852
5471574,"K02505.01","FALSE POSITIVE",0.962827066,4.891e-06,-4.891e-06,4.48,86.3,29.27,3.96,-11.09,3399.0,31471.91,1.079,28.70,6534.00,3.647,3.0280,297.688810,40.643661
6528464,"K00270.02","CONFIRMED",33.67280658,9.037e-05,-9.037e-05,8.2267,170.9,1.86,0.06,-0.04,661.0,45.09,0.309,61.20,5587.00,4.091,1.4230,293.732820,41.900829
6767840,"K02506.01","CONFIRMED",8.679037,3.976e-05,-3.976e-05,2.864,301.6,1.79,0.59,-0.25,949.0,191.84,0.224,19.90,6117.00,4.420,1.0270,288.771820,42.213219
8379705,"K02507.01","CONFIRMED",11.1296971,9.103e-05,-9.103e-05,2.942,371,1.93,0.62,-0.2,843.0,119.44,0.572,14.70,6122.00,4.487,0.9640,296.601410,44.325260
8836888,"K02508.01","FALSE POSITIVE",7.10397925,2.424e-05,-2.424e-05,1.5398,370.5,1.51,0.31,-0.14,818.0,105.84,0.192,16.80,5488.00,4.584,0.7890,297.907380,45.032310
8883329,"K02595.01","CONFIRMED",9.18244299,6.703e-05,-6.703e-05,4.318,87.6,1.24,0.23,-0.19,1052.0,289.74,0.257,20.30,6194.00,4.242,1.3140,290.995270,45.192211
8883329,"K02595.02","CONFIRMED",14.6134781,0.0001556,-0.0001556,5.266,72.8,1.12,0.21,-0.17,901.0,155.87,0.086,15.20,6194.00,4.242,1.3140,290.995270,45.192211
11133306,"K00276.01","CONFIRMED",41.74598855,4.572e-05,-4.572e-05,4.6125,421.8,2.4,0.12,-0.13,584.0,27.58,0.049,110.50,5978.00,4.316,1.1710,289.664400,48.706211
3644653,"K02596.01","FALSE POSITIVE",119.682075,0.002821,-0.002821,31.28,1704.1,30.39,8.57,-2.87,351.0,3.59,1.259,38.10,5778.00,4.531,0.9110,291.200810,38.747849
12120307,"K02597.01","CONFIRMED",8.00504749,5.083e-05,-5.083e-05,3.32,187.5,1.52,0.51,-0.17,1035.0,271.68,0.054,15.60,6398.00,4.411,1.1010,296.301970,50.672321
12120307,"K02597.02","CONFIRMED",12.13070414,9.622e-05,-9.622e-05,3.843,211.2,1.61,0.54,-0.18,901.0,155.85,0.083,15.30,6398.00,4.411,1.1010,296.301970,50.672321
12120307,"K02597.03","CONFIRMED",5.61357653,3.842e-05,-3.842e-05,2.905,162.3,1.41,0.48,-0.16,1165.0,435.61,0.119,15.20,6398.00,4.411,1.1010,296.301970,50.672321
9002237,"K01389.01","FALSE POSITIVE",4.350087749,1.818e-06,-1.818e-06,2.6428,23593,24.77,7.8,-2.6,1136.0,393.20,0.986,192.20,6060.00,4.495,0.9530,283.189090,45.364170
9288786,"K01390.01","FALSE POSITIVE",1.744101106,6.45e-07,-6.45e-07,1.5497,9681.4,7.21,0.3,-0.56,1016.0,251.54,0.618,152.60,4368.00,4.593,0.7030,294.915860,45.783871
11512246,"K00168.02","CONFIRMED",15.27443889,3.961e-05,-3.961e-05,6.0765,206.7,2.17,0.13,-0.09,896.0,152.62,0.153,40.30,5761.00,4.091,1.5180,294.218930,49.479221
8958035,"K01391.01","FALSE POSITIVE",7.981187121,2.283e-06,-2.283e-06,1.8071,7609.5,18.75,6.06,-2.03,966.0,205.88,1.036,202.10,6217.00,4.472,0.9890,293.709050,45.286388
9040849,"K01392.01","FALSE POSITIVE",4.118775582,4.215e-06,-4.215e-06,3.76,2647.7,4.48,1.15,-0.38,1067.0,306.75,0.754,125.60,5944.00,4.579,0.8020,297.605290,45.360680
9202151,"K01393.01","CANDIDATE",1.694740233,1.278e-06,-1.278e-06,1.6864,1446.8,2.12,0.14,-0.15,797.0,95.14,0.671,92.30,3764.00,4.739,0.5270,283.555540,45.614262
11858748,"K01471.01","FALSE POSITIVE",1.780984316,2.891e-06,-2.891e-06,2.173,590.9,2.33,0.65,-0.17,1397.0,899.03,0.782,46.00,5730.00,4.545,0.8700,288.763180,50.174221
7761545,"K01472.01","CONFIRMED",85.3514875,0.0001029,-0.0001029,6.7504,4674.7,6.31,0.86,-0.36,390.0,5.44,0.052,142.80,5584.00,4.478,0.9380,294.632390,43.400471
8323753,"K00175.01","FALSE POSITIVE",6.71425632,1.268e-05,-1.268e-05,3.339,283.5,5.76,0.91,-2.13,1565.0,1416.60,0.965,46.50,6093.00,3.737,2.6230,299.078130,44.293789
7499398,"K01473.01","CANDIDATE",23.02028478,2.765e-05,-2.765e-05,3.544,5077.8,7.58,2.11,-0.71,604.0,31.40,0.794,97.20,5613.00,4.496,0.9560,280.360230,43.123680
12365184,"K01474.01","CONFIRMED",69.72646639,2.38e-05,-2.38e-05,3.7177,4491.2,11.65,2.12,-2.12,613.0,33.30,0.019,300.70,6430.00,4.107,1.7310,295.417880,51.184761
4770365,"K01475.01","CONFIRMED",1.609321941,3.044e-06,-3.044e-06,1.6067,728.5,1.57,0.07,-0.08,958.0,199.28,0.016,35.30,4224.00,4.662,0.6030,297.430390,39.847839
4770365,"K01475.02","CONFIRMED",9.51220046,3.21e-05,-3.21e-05,2.9497,1169.4,1.99,0.08,-0.1,530.0,18.66,0.133,31.90,4224.00,4.662,0.6030,297.430390,39.847839
9899355,"K01554.01","FALSE POSITIVE",1.332564478,2.293e-06,-2.293e-06,6.0325,1071.5,27.04,7.89,-2.61,1618.0,1627.50,1.248,119.60,5995.00,4.536,0.8780,295.211030,46.757229
12644774,"K01555.01","FALSE POSITIVE",41.0772969,0.0001985,-0.0001985,5.525,1216.8,3.25,0.91,-0.68,523.0,17.74,0.03,28.80,5665.00,4.381,0.9380,289.077030,51.761822
9902856,"K01556.01","FALSE POSITIVE",135.9121619,0.0002195,-0.0002195,5.628,10188,40.18,12.28,-4.35,370.0,4.41,1.256,99.50,6141.00,4.468,0.9590,296.417600,46.732021
5371776,"K01557.01","CONFIRMED",3.295701024,1.921e-06,-1.921e-06,1.8268,1745.7,2.81,0.2,-0.1,875.0,138.38,0.267,114.70,4723.00,4.628,0.6910,294.441770,40.557590
5371776,"K01557.02","CONFIRMED",9.65349016,1.43e-05,-1.43e-05,2.9029,1308.6,2.41,0.17,-0.09,611.0,32.98,0.149,63.10,4723.00,4.628,0.6910,294.441770,40.557590
7972785,"K00184.01","FALSE POSITIVE",7.300735516,7.16e-07,-7.16e-07,5.78725,13051.7,13.32,4.55,-1.52,1086.0,328.98,0.446,1640.00,6434.00,4.394,1.1380,296.047640,43.762138
5371776,"K01557.03","CONFIRMED",5.315954488,6.638e-06,-6.638e-06,1.1165,965.9,2.33,0.17,-0.08,746.0,73.19,0.718,37.70,4723.00,4.628,0.6910,294.441770,40.557590
5972334,"K00191.03","CANDIDATE",0.708621057,1.357e-06,-1.357e-06,1.5041,187.5,1.2,0.12,-0.09,1846.0,2741.07,0.033,30.50,5422.00,4.484,0.8870,295.287230,41.221958
9015738,"K01616.01","CONFIRMED",13.93291548,4.459e-05,-4.459e-05,2.6239,131.6,1.66,0.29,-0.19,852.0,124.53,0.908,28.90,6026.00,4.321,1.2070,289.506350,45.370998
7215603,"K01618.01","CONFIRMED",2.36436762,1.897e-05,-1.897e-05,3.372,28.4,0.82,0.02,-0.02,1752.0,2228.09,0.146,12.40,6250.00,4.184,1.5430,296.047360,42.743011
4276716,"K01619.01","CANDIDATE",20.6654374,0.0001785,-0.0001785,3.172,100.4,0.66,0.03,-0.04,487.0,13.35,0.05,13.60,4830.00,4.605,0.6760,294.990230,39.346378
6468337,"K01620.01","FALSE POSITIVE",0.959853772,2.78e-06,-2.78e-06,1.9163,55.8,1.3,0.33,-0.49,2468.0,8768.54,0.646,27.10,6061.00,4.025,1.6530,298.557860,41.825630
5561278,"K01621.01","CONFIRMED",20.31047472,6.135e-05,-6.135e-05,5.3357,164.6,2.41,0.18,-0.1,931.0,177.81,0.05,46.10,6065.00,3.970,1.8770,298.589200,40.750690
7287683,"K01622.01","CANDIDATE",69.8347983,0.0003061,-0.0003061,8.262,266.6,3.51,0.92,-0.76,765.0,80.97,0.672,46.80,7732.00,4.075,2.0220,293.548890,42.888859
7815744,"K01710.01","CONFIRMED",14.20442616,6.285e-05,-6.285e-05,3.898,800.6,1.9,0.3,-0.12,602.0,31.10,0.011,26.70,5350.00,4.647,0.6780,289.568660,43.538609
10019708,"K00199.02","FALSE POSITIVE",8.78458274,7.252e-05,-7.252e-05,6.459,210.8,2.6,0.4,-0.6,1149.0,411.55,0.681,25.90,5927.00,4.046,1.6910,295.025670,46.956001
7955580,"K01711.01","CONFIRMED",55.673582,0.0002722,-0.0002722,3.778,765.1,2.19,0.1,-0.13,384.0,5.16,0.274,22.70,4998.00,4.530,0.8080,290.288450,43.755322
8162790,"K01712.01","FALSE POSITIVE",10.16104834,2.896e-05,-2.896e-05,3.0448,908.9,2.72,0.71,-0.32,800.0,96.98,0.031,36.80,5636.00,4.462,0.9130,290.735780,44.090488
8230616,"K01713.01","CONFIRMED",6.82778157,1.744e-05,-1.744e-05,2.3726,545.8,1.34,0.08,-0.06,577.0,26.31,0.336,32.20,4198.00,4.689,0.5740,290.826020,44.184109
8230616,"K01713.02","CONFIRMED",2.240486703,3.666e-06,-3.666e-06,1.3988,436.3,1.22,0.07,-0.06,837.0,115.98,0.461,33.80,4198.00,4.689,0.5740,290.826020,44.184109
9655129,"K01714.01","CANDIDATE",2.743978797,9.484e-06,-9.484e-06,6.442,39994,38.11,5.7,-5.17,1136.0,392.49,1.138,56.50,5334.00,4.492,0.8100,294.248110,46.374008
6058614,"K01799.01","FALSE POSITIVE",1.731079436,2.942e-06,-2.942e-06,1.8419,11974,56.05,17.61,-5.87,1541.0,1332.50,1.404,36.20,6045.00,4.494,0.9550,296.305730,41.317120
11017901,"K01800.01","CONFIRMED",7.794302043,1.963e-06,-1.963e-06,1.1081,3387.4,16.51,2.16,-1.76,882.0,142.82,1.06,159.20,5494.00,4.405,0.9820,285.268590,48.560009
5088591,"K01801.01","CONFIRMED",14.5324483,9.627e-05,-9.627e-05,3.13,1355.9,3.11,0.5,-0.37,664.0,46.06,0.001,16.50,5345.00,4.473,0.8600,288.471440,40.269791
10723750,"K00209.02","CONFIRMED",18.79591276,1.231e-05,-1.231e-05,7.5235,2431.4,7.39,1.33,-1.33,852.0,124.64,0.695,282.30,6163.00,4.185,1.4060,288.793030,48.040230
11298298,"K01802.01","CONFIRMED",5.248667607,6.064e-06,-6.064e-06,1.917,601.2,2.84,0.43,-0.2,1056.0,293.42,0.847,59.50,5807.00,4.437,1.0120,292.530820,49.061710
4349442,"K01803.01","CANDIDATE",4.539297295,,,1.9455,798.1,2.34,0.14,-0.1,830.0,112.09,0.83,50.30,4914.00,4.610,0.7240,286.635530,39.488621
4349442,"K01803.02","FALSE POSITIVE",12.720298433,,,2.4599,283.6,1.37,0.08,-0.06,589.0,28.37,0.805,12.70,4914.00,4.610,0.7240,286.635530,39.488621
8009496,"K01869.01","FALSE POSITIVE",38.4769457,0.0002118,-0.0002118,5.825,259.4,4.79,0.93,-1.72,814.0,103.72,0.981,18.40,6079.00,3.834,2.1630,283.195980,43.890968
10187159,"K01870.01","CONFIRMED",7.96431492,1.037e-05,-1.037e-05,1.5342,746,2.44,0.59,-0.32,805.0,99.42,0.189,44.30,5185.00,4.440,0.9100,281.582920,47.233631
9838975,"K00218.01","FALSE POSITIVE",18.692860599,1.747e-06,-1.747e-06,3.88584,51256.5,14.81,2,-0.92,528.0,18.40,0.116,1281.90,5190.00,4.660,0.6600,295.033540,46.600151
9758089,"K01871.01","CONFIRMED",92.7297248,0.000398,-0.000398,6.83,1257.5,2.81,0.2,-0.08,276.0,1.38,0.857,43.30,4580.00,4.641,0.6750,285.253660,46.582191
9758089,"K01871.02","CONFIRMED",32.376183,0.0001311,-0.0001311,4.4639,745.4,2.26,0.16,-0.07,392.0,5.61,0.896,34.20,4580.00,4.641,0.6750,285.253660,46.582191
9883311,"K01872.01","CANDIDATE",30.5231459,6.607e-05,-6.607e-05,2.7286,2212.3,11.26,2.33,-1,506.0,15.46,1.06,38.70,5518.00,4.585,0.7900,288.313320,46.771431
4939346,"K01873.01","CONFIRMED",71.3116598,0.0004867,-0.0004867,8.813,2138,4.94,1.5,-0.59,475.0,12.01,0.035,43.40,6194.00,4.445,1.0690,295.809300,40.008511
2438513,"K01944.01","CONFIRMED",12.18420006,4.127e-05,-4.127e-05,2.5014,499.3,2.59,0.39,-0.29,819.0,106.52,0.746,23.30,5771.00,4.374,1.0680,290.328670,37.723110
5547480,"K00224.01","FALSE POSITIVE",3.979867514,4.366e-06,-4.366e-06,2.3607,907.6,26.5,8.58,-2.86,1173.0,446.89,1.216,65.20,6032.00,4.485,0.9730,295.640200,40.794842
2438513,"K01944.02","FALSE POSITIVE",8.3606759,8.106e-05,-8.106e-05,6.287,194.8,1.49,0.22,-0.17,929.0,176.04,0.259,17.70,5771.00,4.374,1.0680,290.328670,37.723110
11656918,"K01945.01","CONFIRMED",62.1385979,0.0002087,-0.0002087,4.2938,886.3,5.14,0.83,-2.47,524.0,17.88,0.699,36.10,5123.00,3.992,1.6210,289.029750,49.769711
10844890,"K01946.01","CANDIDATE",8.29482811,2.179e-05,-2.179e-05,2.7437,559.5,2.76,0.79,-0.34,876.0,139.38,0.932,38.10,5773.00,4.478,0.9390,283.344270,48.223911
12253474,"K01947.01","CANDIDATE",6.422943288,9.33e-06,-9.33e-06,1.0815,261.4,1.66,0.56,-0.19,1034.0,269.80,0.198,30.60,6102.00,4.447,1.0160,288.634830,50.912231
9536692,"K01948.01","FALSE POSITIVE",26.635216,0.0001595,-0.0001595,5.949,1492.8,27.64,4.8,-3.57,536.0,19.45,1.242,30.60,5215.00,4.455,0.8820,295.849000,46.181290
4833421,"K00232.05","CONFIRMED",56.2590881,0.00028,-0.00028,8.114,348.8,2.22,0.36,-0.35,543.0,20.49,0.026,29.70,6038.00,4.284,1.1910,291.111880,39.949108
8564674,"K02022.01","CONFIRMED",5.92972237,6.985e-05,-6.985e-05,2.518,412.1,1.92,0.29,-0.1,972.0,210.95,0.048,8.90,5741.00,4.492,0.9560,293.676480,44.615582
8564674,"K02022.02","CONFIRMED",12.2476121,0.0002309,-0.0002309,3.209,402.7,1.9,0.28,-0.1,763.0,80.29,0.116,6.80,5741.00,4.492,0.9560,293.676480,44.615582
8578780,"K02023.01","CONFIRMED",13.59051547,5.634e-05,-5.634e-05,3.784,621.9,2.4,0.61,-0.33,724.0,64.80,0.232,27.70,5442.00,4.409,0.9740,297.954160,44.667480
4544907,"K02024.01","CONFIRMED",46.8776724,0.0003107,-0.0003107,10.041,539.8,2.62,0.35,-0.23,484.0,13.01,0.834,37.50,5504.00,4.418,0.9930,286.025180,39.630932
4636578,"K02025.01","CONFIRMED",17.84850835,6.499e-05,-6.499e-05,5.8919,391.2,3.29,0.59,-0.6,888.0,146.82,0.849,43.50,6188.00,4.152,1.4650,285.419620,39.706108
4636578,"K02025.02","CONFIRMED",26.1363443,0.0001142,-0.0001142,6.613,362.2,2.8,0.51,-0.51,782.0,88.29,0.187,38.10,6188.00,4.152,1.4650,285.419620,39.706108
11348997,"K02090.01","CONFIRMED",5.132486123,9.634e-06,-9.634e-06,1.4575,908.4,1.69,0.09,-0.08,584.0,27.41,0.217,35.40,3879.00,4.707,0.5780,291.092740,49.190060
5705819,"K02091.01","CONFIRMED",8.77997349,3.19e-05,-3.19e-05,3.2201,755.7,2.12,0.3,-0.16,713.0,61.24,0.481,32.70,5191.00,4.597,0.7640,291.912870,40.953892
6696580,"K02092.01","CONFIRMED",57.6896212,0.0003545,-0.0003545,5.118,1626.6,5.14,1.54,-0.66,512.0,16.19,0.924,30.20,6228.00,4.441,1.0490,293.293640,42.196350
6696580,"K02092.02","CONFIRMED",25.5638626,0.0001273,-0.0001273,4.685,1124.9,4,1.19,-0.51,671.0,47.94,0.85,31.60,6228.00,4.441,1.0490,293.293640,42.196350
6696580,"K02092.03","CONFIRMED",77.086191,0.001352,-0.001352,4.77,942.8,29.77,8.88,-3.8,464.0,11.00,1.227,12.90,6228.00,4.441,1.0490,293.293640,42.196350
6525946,"K02093.01","CANDIDATE",6.78341325,2.387e-05,-2.387e-05,3.5437,501.2,20.75,7.85,-2.62,2628.0,11295.61,0.665,35.30,5096.00,2.435,8.7690,292.954160,41.934799
6525946,"K02093.02","CANDIDATE",2.508116,1.454e-05,-1.454e-05,2.504,188.1,12.28,4.64,-1.55,3662.0,42618.46,0.472,18.30,5096.00,2.435,8.7690,292.954160,41.934799
11308499,"K02168.01","CONFIRMED",3.28192056,1.276e-05,-1.276e-05,2.917,191,1.6,0.26,-0.2,1326.0,728.90,0.223,24.50,5859.00,4.335,1.1620,296.852050,49.084438
11308499,"K02168.02","CONFIRMED",12.51610549,8.369e-05,-8.369e-05,4.853,263,1.87,0.3,-0.23,848.0,122.54,0.023,22.60,5859.00,4.335,1.1620,296.852050,49.084438
9006186,"K02169.01","CONFIRMED",5.45298742,1.82e-05,-1.82e-05,2.1328,86,0.92,0.1,-0.03,904.0,158.12,0.879,21.00,5450.00,4.563,0.8420,285.207490,45.384350
9006186,"K02169.02","CONFIRMED",3.26662733,1.395e-05,-1.395e-05,2.056,59.9,0.68,0.08,-0.03,1072.0,312.85,0.623,18.60,5450.00,4.563,0.8420,285.207490,45.384350
9006186,"K02169.03","CONFIRMED",4.27226421,2.236e-05,-2.236e-05,2.113,48.9,0.64,0.07,-0.03,981.0,218.63,0.744,13.70,5450.00,4.563,0.8420,285.207490,45.384350
9006186,"K02169.04","CANDIDATE",2.19251903,3.267e-05,-3.267e-05,1.845,18.1,0.37,0.05,-0.01,1225.0,533.25,0.616,6.60,5450.00,4.563,0.8420,285.207490,45.384350
2860114,"K02170.01","FALSE POSITIVE",0.941603153,9.25e-07,-9.25e-07,1.1886,462.1,2.29,0.35,-0.29,1608.0,1575.78,0.93,46.20,5237.00,4.481,0.8370,293.065980,38.042011
4770617,"K02243.02","CONFIRMED",8.45805119,4.522e-05,-4.522e-05,2.998,258.7,2.52,0.52,-0.42,1117.0,367.05,0.697,18.30,6172.00,4.198,1.4710,297.477110,39.877239
4770617,"K02243.03","CANDIDATE",31.4452709,0.0001698,-0.0001698,1.758,531.1,4.55,0.93,-0.77,721.0,63.78,0.97,12.70,6172.00,4.198,1.4710,297.477110,39.877239
10544677,"K02244.01","FALSE POSITIVE",19.7352868,0.0001526,-0.0001526,5.097,319.4,49.24,16.45,-5.46,743.0,72.08,1.417,17.10,6329.00,4.440,1.0450,295.549190,47.726570
4454934,"K02245.01","CONFIRMED",33.4698571,0.0002208,-0.0002208,4.749,370.7,2.45,0.7,-0.41,609.0,32.52,0.876,23.20,5912.00,4.342,1.0940,288.820590,39.522820
9458343,"K02246.01","CONFIRMED",11.89520436,5.391e-05,-5.391e-05,3.433,184.3,1.33,0.2,-0.13,787.0,90.77,0.067,22.30,5649.00,4.411,0.9920,288.924010,46.057629
7802719,"K02247.01","CONFIRMED",4.45743267,1.71e-05,-1.71e-05,2.3226,175.7,0.79,0.06,-0.07,732.0,67.70,0.175,20.80,4487.00,4.644,0.6120,283.121030,43.525639
11030475,"K02248.01","CONFIRMED",2.81814715,1.09e-05,-1.09e-05,1.763,278.6,1.3,0.09,-0.07,1059.0,298.20,0.305,16.50,5167.00,4.555,0.7870,292.239930,48.511570
12401863,"K02331.01","CONFIRMED",2.832647249,8.329e-06,-8.329e-06,2.306,114.7,1.37,0.23,-0.22,1453.0,1054.98,0.374,27.50,5865.00,4.266,1.2720,288.144780,51.275620
5534941,"K02332.01","CONFIRMED",3.70063251,1.772e-05,-1.772e-05,5.408,68.6,1.24,0.19,-0.43,1329.0,737.02,0.71,29.80,5423.00,4.105,1.4040,292.252470,40.792721
11121752,"K02333.01","CONFIRMED",3.93083997,2.033e-05,-2.033e-05,2.932,101.4,1.2,0.19,-0.18,1317.0,711.45,0.222,22.00,6038.00,4.284,1.1910,282.394620,48.759140
11121752,"K02333.02","CONFIRMED",7.63008196,4.221e-05,-4.221e-05,2.78,124,1.39,0.22,-0.22,1056.0,293.67,0.628,18.60,6038.00,4.284,1.1910,282.394620,48.759140
2990873,"K02335.01","CONFIRMED",16.22378479,7.758e-05,-7.758e-05,2.5462,262.3,1.51,0.19,-0.12,676.0,49.35,0.413,20.60,5547.00,4.460,0.9250,291.699550,38.145271
6142862,"K02336.01","FALSE POSITIVE",5.33459393,3.536e-05,-3.536e-05,2.642,226.3,0.79,0.07,-0.09,627.0,36.55,0.158,14.70,4275.00,4.704,0.5330,296.971070,41.467010
5599774,"K02337.01","CONFIRMED",8.49640437,2.908e-05,-2.908e-05,2.2128,834,2.14,0.24,-0.2,702.0,57.43,0.628,21.80,5093.00,4.586,0.7090,284.351100,40.852982
8838950,"K02421.02","CANDIDATE",4.02321842,4.151e-05,-4.151e-05,2.162,81.2,0.48,0.02,-0.03,747.0,73.50,0.396,9.80,4671.00,4.721,0.5280,298.419310,45.071442
11360805,"K02422.01","CONFIRMED",26.7838935,0.0001582,-0.0001582,4.584,365.3,1.59,0.12,-0.08,523.0,17.69,0.036,20.90,5242.00,4.512,0.8560,296.550050,49.102322
11360805,"K02422.02","CANDIDATE",57.3888262,0.0005823,-0.0005823,3.543,344.4,1.88,0.14,-0.1,406.0,6.41,0.876,11.90,5242.00,4.512,0.8560,296.550050,49.102322
9845898,"K02423.01","CONFIRMED",45.126216,0.0004995,-0.0004995,6.656,373.1,2.32,0.76,-0.25,604.0,31.54,0.49,17.10,6499.00,4.378,1.1690,297.375090,46.662209
12453581,"K02424.01","CONFIRMED",11.94019101,7.096e-05,-7.096e-05,2.866,631.7,1.86,0.24,-0.12,625.0,35.99,0.348,15.60,5073.00,4.607,0.7480,287.522030,51.375858
11922678,"K02425.01","FALSE POSITIVE",3.51295674,2.523e-05,-2.523e-05,3.06,83.1,1.1,0.34,-0.16,1434.0,999.60,0.499,22.50,6453.00,4.326,1.1700,295.962830,50.240250
8081899,"K02426.01","CONFIRMED",4.16056658,2.577e-05,-2.577e-05,2.61,75.8,0.7,0.14,-0.06,985.0,222.54,0.069,16.30,5481.00,4.574,0.8150,284.903020,43.953960
9880190,"K02509.01","CONFIRMED",4.5513988,2.001e-05,-2.001e-05,2.457,188.7,1.13,0.04,-0.09,907.0,159.65,0.248,19.40,5009.00,4.491,0.8400,286.483640,46.752621
5392702,"K02510.01","FALSE POSITIVE",12.2141545,0.0001869,-0.0001869,10.262,535.8,18.13,3.48,-1.49,683.0,51.37,1.175,24.70,5435.00,4.578,0.8240,299.036410,40.583172
8429566,"K02511.01","FALSE POSITIVE",3.732261,2.125e-05,-2.125e-05,2.054,153.6,1.09,0.29,-0.13,1119.0,369.47,0.4,15.70,5762.00,4.495,0.8670,291.358670,44.424252
9574158,"K02512.01","CANDIDATE",15.92108138,5.037e-05,-5.037e-05,1.5443,716.8,3.14,0.77,-0.3,645.0,40.88,0.972,16.10,5595.00,4.570,0.8200,284.719880,46.250790
9653622,"K02513.01","CONFIRMED",19.0054098,6.04e-05,-6.04e-05,1.843,542.4,28.47,9.16,-3.65,758.0,78.19,1.228,20.20,6347.00,4.423,1.0360,293.668850,46.379250
4391348,"K02514.01","FALSE POSITIVE",1.96433113,1.611e-05,-1.611e-05,2.381,139.1,1.33,0.46,-0.15,1638.0,1704.63,0.16,14.20,6306.00,4.405,1.1210,297.409060,39.490292
7294743,"K02516.01","CANDIDATE",2.81043228,2.115e-05,-2.115e-05,3.874,47.4,1.43,0.24,-0.39,1701.0,1978.53,0.351,17.80,5415.00,3.868,2.0790,295.453670,42.858799
7446631,"K02598.01","CANDIDATE",29.2254372,0.0002303,-0.0002303,5.293,174.1,1.35,0.44,-0.15,614.0,33.69,0.384,15.70,6049.00,4.461,1.0080,292.324190,43.033451
10664416,"K02599.01","FALSE POSITIVE",25.3239215,0.0002532,-0.0002532,70.405,1379.7,19.02,1.97,-1.79,484.0,12.94,1.218,214.50,5128.00,4.600,0.6680,291.400790,47.924629
9777251,"K02600.01","FALSE POSITIVE",1.33255087,1.671e-05,-1.671e-05,3.565,123.3,1.19,0.34,-0.2,1728.0,2107.29,0.415,14.00,5774.00,4.347,1.0540,294.535160,46.506149
7531677,"K02601.01","FALSE POSITIVE",2.622134451,9.919e-06,-9.919e-06,4.735,128.2,1.64,0.27,-0.31,1548.0,1359.14,0.664,42.90,5864.00,4.199,1.3690,292.994690,43.180672
10068659,"K02602.01","CONFIRMED",11.47685263,6.684e-05,-6.684e-05,2.756,240.6,1.58,0.21,-0.18,796.0,94.94,0.07,16.50,5550.00,4.384,1.0320,289.134670,47.062988
2443393,"K02603.01","CANDIDATE",73.711039,0.001027,-0.001027,10.062,136.7,1.77,0.35,-0.28,563.0,23.81,0.284,21.10,6374.00,4.193,1.5020,291.457550,37.742935
11401755,"K00277.01","CONFIRMED",16.23191704,1.421e-05,-1.421e-05,7.461,501.6,3.54,0.16,-0.18,926.0,174.10,0.017,194.90,5919.00,4.042,1.5850,291.250180,49.231834
8937021,"K01394.01","FALSE POSITIVE",5.663621501,6.714e-06,-6.714e-06,1.2968,1225,2.47,0.24,-0.19,774.0,84.76,0.169,39.80,4917.00,4.601,0.7230,284.791020,45.228989
8935810,"K01395.01","CONFIRMED",6.230335,1.007e-05,-1.007e-05,1.6493,1449.2,3.7,0.74,-0.31,875.0,138.33,0.808,31.60,5477.00,4.557,0.8650,284.209660,45.258080
9455556,"K01396.01","CONFIRMED",6.62643441,1.661e-05,-1.661e-05,3.1752,814.6,2.54,0.31,-0.12,895.0,151.59,0.111,40.60,5616.00,4.529,0.9030,287.392000,46.059311
9455556,"K01396.02","CONFIRMED",3.70122061,1.382e-05,-1.382e-05,2.523,327.4,1.62,0.19,-0.08,1087.0,330.02,0.178,19.60,5616.00,4.529,0.9030,287.392000,46.059311
9427402,"K01397.01","CANDIDATE",6.247030799,8.926e-06,-8.926e-06,1.4848,1496.6,1.89,0.15,-0.19,512.0,16.23,0.039,44.80,3821.00,4.764,0.4870,299.677700,45.972328
9269281,"K01398.01","CONFIRMED",5.82348911,1.333e-05,-1.333e-05,2.2441,888.7,3,0.87,-0.28,955.0,196.33,0.877,38.10,5774.00,4.526,0.8640,285.967860,45.739071
9100484,"K01399.01","CANDIDATE",8.75059775,3.362e-05,-3.362e-05,2.8288,881.9,2.27,0.23,-0.13,682.0,51.00,0.33,28.30,4942.00,4.599,0.7790,295.760830,45.457390
